review	aspect	sentiment
pemandangan tebing berjalan ke kuil yang memukau. air adalah sangat jelas dan kami melihat kura-kura di bawah ini. tidak seperti beberapa ulasan monyet sangat berperilaku baik (rupanya mereka telah hanya telah makan) dan lebih jadi daripada beberapa banyak wisatawan lain yang kami temui! [SEP] tepi sungai (jurang) yang tinggi dan terjal (hampir tegak) [SEP] lereng gunung (bukit) seperti dinding terjal [SEP] tepi tanah darat yang tinggi dan terjal sebagai pemisah dari rawa, sawah, yang ada di samping bawahnya	tebing	1
pemandangan tebing berjalan ke kuil yang memukau. air adalah sangat jelas dan kami melihat kura-kura di bawah ini. tidak seperti beberapa ulasan monyet sangat berperilaku baik (rupanya mereka telah hanya telah makan) dan lebih jadi daripada beberapa banyak wisatawan lain yang kami temui! [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	1
pemandangan tebing berjalan ke kuil yang memukau. air adalah sangat jelas dan kami melihat kura-kura di bawah ini. tidak seperti beberapa ulasan monyet sangat berperilaku baik (rupanya mereka telah hanya telah makan) dan lebih jadi daripada beberapa banyak wisatawan lain yang kami temui! [SEP] reptilia berkaki empat, punggungnya berkulit keras, hidup di air dan di darat [SEP] sesuatu yang bentuknya seperti (punggung) kura-kura [SEP] induk kunci gantung [SEP] bentuk kecil pada layar, biasanya bentuk segitiga atau kura-kura, yang bertindak sebagai alat menggambar grafis	kura-kura	0
pemandangan tebing berjalan ke kuil yang memukau. air adalah sangat jelas dan kami melihat kura-kura di bawah ini. tidak seperti beberapa ulasan monyet sangat berperilaku baik (rupanya mereka telah hanya telah makan) dan lebih jadi daripada beberapa banyak wisatawan lain yang kami temui! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	1
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] segala yang ada di langit dan di bumi (seperti bumi, bintang, kekuatan) [SEP] lingkungan kehidupan [SEP] segala sesuatu yang termasuk dalam satu lingkungan (golongan dan sebagainya) dan dianggap sebagai satu keutuhan [SEP] segala daya (gaya, kekuatan, dan sebagainya) yang menyebabkan terjadinya dan seakan-akan mengatur segala sesuatu yang ada di dunia ini [SEP] yang bukan buatan manusia [SEP] dunia [SEP] kerajaan [SEP] cari: berpengalaman, mengalami, pengalam, pengalaman [SEP] bendera (panji-panji) sebagai tanda (pada pasukan dan sebagainya)	alam	1
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] pikiran [SEP] adat istiadat [SEP] sesuatu mengenai kebudayaan yang sudah berkembang (beradab, maju) [SEP] sesuatu yang sudah menjadi kebiasaan dan sukar diubah	budaya	1
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] matahari masuk	matahari terbenam	1
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] banyak pernik [SEP] alat (barang, benda, dan sebagainya) yang bentuknya kecil-kecil	pernak-pernik	0
tempat yang dianggap religius oleh orang  memiliki keindahan alam dan budaya yang sangat luar biasa. selalu padat dikunjungi karena eksotisnya, terlebih di saat sore  matahari terbenam. bila mau belanja berbagai pernak-pernik oleh-oleh bali tersedia di sekitar lokasi ini. [SEP] sesuatu yang dibawa dari bepergian; buah tangan	oleh-oleh	0
saya sangat menikmati keseruan yang ada di taman air  wahananya sangat menantang untuk ditaklukkan. sangat cocok untuk penikmat tantangan. pokoknya seruu [SEP] tempat rekreasi dengan fasilitas permainan yang menggunakan air	taman air	1
saya sangat menikmati keseruan yang ada di taman air  wahananya sangat menantang untuk ditaklukkan. sangat cocok untuk penikmat tantangan. pokoknya seruu [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	1
pemandangan indah dan religi... [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
menikmati kunjungan kami dan juga menikmati bertari  pemandangan yang indah terutama saat matahari terbenam. dengan berkendara dari kelurahan  kira-kira $1 tingkat dan sangat sibuk. [SEP] perihal (perbuatan, proses, hasil) mengunjungi atau berkunjung	kunjungan	1
menikmati kunjungan kami dan juga menikmati bertari  pemandangan yang indah terutama saat matahari terbenam. dengan berkendara dari kelurahan  kira-kira $1 tingkat dan sangat sibuk. [SEP] menari	bertari	1
menikmati kunjungan kami dan juga menikmati bertari  pemandangan yang indah terutama saat matahari terbenam. dengan berkendara dari kelurahan  kira-kira $1 tingkat dan sangat sibuk. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
menikmati kunjungan kami dan juga menikmati bertari  pemandangan yang indah terutama saat matahari terbenam. dengan berkendara dari kelurahan  kira-kira $1 tingkat dan sangat sibuk. [SEP] matahari masuk	matahari terbenam	1
tempat yang bagus untuk berjalan. tidak akan pergi selama siang hari tapi air di pagi hari atau sore biasanya suhu yang sempurna! merekomendasikan hotel ini ke semua teman saya datang ke bali! [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat yang bagus untuk berjalan. tidak akan pergi selama siang hari tapi air di pagi hari atau sore biasanya suhu yang sempurna! merekomendasikan hotel ini ke semua teman saya datang ke bali! [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	1
tempat yang bagus untuk berjalan. tidak akan pergi selama siang hari tapi air di pagi hari atau sore biasanya suhu yang sempurna! merekomendasikan hotel ini ke semua teman saya datang ke bali! [SEP] ukuran kuantitatif terhadap temperatur [SEP] keadaan atau situasi [SEP] guru dalam dunia persilatan	suhu	1
tempat yang bagus untuk berjalan. tidak akan pergi selama siang hari tapi air di pagi hari atau sore biasanya suhu yang sempurna! merekomendasikan hotel ini ke semua teman saya datang ke bali! [SEP] bangunan berkamar banyak yang disewakan sebagai tempat untuk menginap dan tempat makan orang yang sedang dalam perjalanan	hotel	1
pengalaman yang baik. tetapi ada pasti lebih baik tempat/pantai di bali. hindari olahraga di kawasan ini. bukan yang terbaik dari peralatan yang digunakan [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
pengalaman yang baik. tetapi ada pasti lebih baik tempat/pantai di bali. hindari olahraga di kawasan ini. bukan yang terbaik dari peralatan yang digunakan [SEP] aktivitas (gerak badan, kegiatan) yang memerlukan ketangkasan, kemahiran, atau tenaga (seperti sepak bola, berenang, catur, lempar lembing) yang dilakukan untuk menguatkan dan menyehatkan tubuh atau sebagai acara permainan, pertandingan, dan sebagainya [SEP] aktivitas yang melibatkan fisik dan keterampilan dari individu atau tim, dilakukan untuk hiburan	olahraga	-1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] tepi sungai (jurang) yang tinggi dan terjal (hampir tegak) [SEP] lereng gunung (bukit) seperti dinding terjal [SEP] tepi tanah darat yang tinggi dan terjal sebagai pemisah dari rawa, sawah, yang ada di samping bawahnya	tebing	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
tanah lot menurut saya salah satu wisata paling keren...selain pemandangan nya yang indah menurut saya unik karena pura yang ada dipinggir pantai..tempatnya juga luas jadi kita bisa menikmati keindahan karya tuhan dari berbagai sudut pandang...mau memandang dari tebing ataupun dibawah pantai semuanya indah banget..dan menurut saya ini adalah salah tempat romantis bagi saya... [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat rekreasi untuk keluarga. hanya saja mungkin perlu ditambahkan beberapa wahana baru. karena dari dulu hanya itu itu saja. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	0
tempat rekreasi untuk keluarga. hanya saja mungkin perlu ditambahkan beberapa wahana baru. karena dari dulu hanya itu itu saja. [SEP] penyegaran kembali badan dan pikiran	rekreasi	0
tempat rekreasi untuk keluarga. hanya saja mungkin perlu ditambahkan beberapa wahana baru. karena dari dulu hanya itu itu saja. [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	-1
saya dan suami menyewa sepeda motor menuju pura  sungguh pengalaman indah pertama kali buat kami berdua, pemandangan yang disajikan sungguh indah,benar-benar alam ciptaan yang maha esa. [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
saya dan suami menyewa sepeda motor menuju pura  sungguh pengalaman indah pertama kali buat kami berdua, pemandangan yang disajikan sungguh indah,benar-benar alam ciptaan yang maha esa. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
